"","pred"
"1",0.178678147825362
"2",0.178506225359744
"3",0.178070534963024
"4",0.177377554403044
"5",0.176434302477812
"6",0.17524825150956
"7",0.173827269643558
"8",0.172179598069434
"9",0.170313867488605
"10",0.168239157189189
"11",0.16596509897828
"12",0.163502026984371
"13",0.160861173007795
"14",0.158054905695607
"15",0.155097010383347
"16",0.152003005015271
"17",0.148790486163485
"18",0.145479497850941
"19",0.142092914678951
"20",0.138656829699157
"21",0.135200936583105
"22",0.131758894955479
"23",0.128368667292036
"24",0.125072815556443
"25",0.121918745774368
"26",0.118958889023794
"27",0.116250807859297
"28",0.113857217980484
"29",0.111845915991569
"30",0.110289605366745
"31",0.109265614215774
"32",0.10885550011478
"33",0.109144539103054
"34",0.110221097919936
"35",0.112175890636471
"36",0.115101122992613
"37",0.119089529948883
"38",0.124233314167366
"39",0.130622995316129
"40",0.138346182207698
"41",0.147486281801251
"42",0.158121160984083
"43",0.170321778765623
"44",0.184150808032736
"45",0.199661267294248
"46",0.216895183854206
"47",0.235882310565894
"48",0.256638918705141
"49",0.279166689535898
"50",0.303451726802676
"51",0.329463711656486
"52",0.357155220391014
"53",0.386461223830102
"54",0.41729878526707
"55",0.449566971521564
"56",0.483146988967954
"57",0.517902553329746
"58",0.553680498662814
"59",0.590311627312719
"60",0.627611798784851
"61",0.66538325147238
"62",0.7034161471199
"63",0.741490323836763
"64",0.779377239497133
"65",0.816842083559029
"66",0.853646031789772
"67",0.88954861518441
"68",0.924310171589948
"69",0.957694346275106
"70",0.989470605981682
"71",1.01941672991282
"72",1.04732124070072
"73",1.07298573867805
"74",1.09622710376689
"75",1.11687953099096
"76",1.1347963679907
"77",1.14985172593494
"78",1.16194183882518
"79",1.17098615030488
"80",1.17692811163458
"81",0.179415128960582
"82",0.17887054240624
"83",0.178060807709834
"84",0.176995446921021
"85",0.175684531413635
"86",0.174138550377478
"87",0.172368307717503
"88",0.170384853091152
"89",0.168199452051527
"90",0.165823599324063
"91",0.16326907814588
"92",0.160548067363615
"93",0.157673296645028
"94",0.154658248743626
"95",0.151517406297983
"96",0.148266539184582
"97",0.1449230270116
"98",0.141506209977738
"99",0.138037760060748
"100",0.134542063377533
"101",0.131046603602662
"102",0.127582335570678
"103",0.124184037642753
"104",0.120890631106586
"105",0.117745454812966
"106",0.114796483439418
"107",0.112096478212941
"108",0.10970305961604
"109",0.107678692534909
"110",0.106090575472727
"111",0.105010426827383
"112",0.104514162801052
"113",0.104681463245528
"114",0.105595223625143
"115",0.107340893271143
"116",0.110005702176997
"117",0.11367778071248
"118",0.11844517878345
"119",0.124394793101545
"120",0.131611213320077
"121",0.140175499806349
"122",0.150163907722424
"123",0.161646573843102
"124",0.17468618411777
"125",0.189336641349336
"126",0.205641753486216
"127",0.22363396387206
"128",0.243333145342158
"129",0.264745480269564
"130",0.287862448522939
"131",0.312659944782445
"132",0.339097545754434
"133",0.367117946519996
"134",0.396646583544917
"135",0.427591459772819
"136",0.459843184733079
"137",0.49327523974215
"138",0.527744475093675
"139",0.563091842659438
"140",0.599143363611385
"141",0.635711327084787
"142",0.672595711602051
"143",0.70958581704167
"144",0.746462090948832
"145",0.782998129128374
"146",0.818962826824771
"147",0.854122653464302
"148",0.888244020995852
"149",0.92109571339745
"150",0.95245134298735
"151",0.982091797851047
"152",1.0098076440189
"153",1.03540144603631
"154",1.05868997027867
"155",1.07950623677922
"156",1.09770138744166
"157",1.11314634127122
"158",1.12573321062506
"159",1.13537645639059
"160",1.14201376436957
"161",0.179937726083401
"162",0.179011330947692
"163",0.177819748091912
"164",0.176375711891371
"165",0.174692508670424
"166",0.172783798977283
"167",0.170663466861657
"168",0.168345502528424
"169",0.165843924008731
"170",0.163172742571949
"171",0.160345975515611
"172",0.157377708739727
"173",0.154282210164159
"174",0.151074093615002
"175",0.147768531322589
"176",0.144381511676163
"177",0.140930137405917
"178",0.137432957948938
"179",0.133910328437962
"180",0.130384786564075
"181",0.126881437538095
"182",0.123428336536802
"183",0.120056857392687
"184",0.116802035886884
"185",0.113702875847401
"186",0.110802606346101
"187",0.108148878630074
"188",0.105793892013357
"189",0.10379443878577
"190",0.102211859254482
"191",0.101111899305784
"192",0.100564464338438
"193",0.100643265055928
"194",0.10142535238618
"195",0.102990540699181
"196",0.105420720486564
"197",0.108799063724278
"198",0.113209127229807
"199",0.118733861419121
"200",0.125454533934062
"201",0.133449579618131
"202",0.142793390234412
"203",0.153555059113443
"204",0.165797097557821
"205",0.179574141282887
"206",0.194931666406715
"207",0.211904735486205
"208",0.230516794799796
"209",0.250778544471138
"210",0.272686903086839
"211",0.296224088160689
"212",0.321356833118829
"213",0.348035760409497
"214",0.376194928871788
"215",0.405751571627144
"216",0.436606038495872
"217",0.468641954302476
"218",0.501726601446489
"219",0.535711531815061
"220",0.570433409545932
"221",0.605715082370698
"222",0.64136687534344
"223",0.677188096761969
"224",0.712968742097041
"225",0.748491377845186
"226",0.783533183499279
"227",0.817868126377005
"228",0.851269240947182
"229",0.883510981629921
"230",0.914371615893476
"231",0.943635622895584
"232",0.971096061972915
"233",0.99655687501057
"234",1.01983508714876
"235",1.04076287141478
"236",1.05918944469593
"237",1.07498276496568
"238",1.08803100279926
"239",1.09824376390196
"240",1.10555304355171
"241",0.180247520701747
"242",0.178931697773923
"243",0.17735203993052
"244",0.175524652060869
"245",0.173466187212936
"246",0.171193620561614
"247",0.168724048989157
"248",0.166074523321962
"249",0.163261919567464
"250",0.160302854598089
"251",0.15721365065411
"252",0.15401035180731
"253",0.150708794170518
"254",0.147324730186152
"255",0.143874005815058
"256",0.140372787911679
"257",0.136837837551191
"258",0.133286823605949
"259",0.129738669489621
"260",0.126213924731511
"261",0.122735151942704
"262",0.119327318817314
"263",0.116018184099351
"264",0.112838665957029
"265",0.109823180955083
"266",0.10700994180925
"267",0.104441202348927
"268",0.102163438601394
"269",0.100227455636817
"270",0.0986884107671374
"271",0.0976057448577272
"272",0.0970430148714277
"273",0.0970676222987565
"274",0.0977504338128885
"275",0.099165292299229
"276",0.101388418320714
"277",0.10449770406487
"278",0.108571903849709
"279",0.113689727314384
"280",0.119928843458641
"281",0.127364805693803
"282",0.136069909996559
"283",0.146112000086588
"284",0.157553235247341
"285",0.170448837946379
"286",0.184845839755295
"287",0.200781845186922
"288",0.218283833929456
