"","pred"
"1",0.0633878769271973
"2",0.0789745364126467
"3",0.0972059541888507
"4",0.11813542724512
"5",0.141609134524967
"6",0.167172556160042
"7",0.193979186494239
"8",0.220723552521923
"9",0.245625813607443
"10",0.266495690012052
"11",0.280896898026793
"12",0.286418520697145
"13",0.281037562716046
"14",0.263530444258869
"15",0.23386581195868
"16",0.193493755744117
"17",0.145444336324812
"18",0.0941663328032763
"19",0.0450764380990025
"20",0.00384547777808269
"21",-0.0244883488592943
"22",-0.0364329891644286
"23",-0.0308032342049685
"24",-0.00915141323968504
"25",0.0242649007061243
"26",0.0630291084758853
"27",0.0995713011875119
"28",0.126473236755308
"29",0.137832086395124
"30",0.130410168096132
"31",0.104325742118986
"32",0.0631256145872523
"33",0.0132063932155458
"34",-0.0373108952130657
"35",-0.0800312005388176
"36",-0.107771381402654
"37",-0.115789350694192
"38",-0.102525826620968
"39",-0.0697379224446689
"40",-0.0220341501807684
"41",0.0340598610083395
"42",0.0912929102715423
"43",0.142894581986539
"44",0.18357715187615
"45",0.210179123534208
"46",0.221884122988241
"47",0.220036656472048
"48",0.207645463299855
"49",0.188704678069842
"50",0.167470427158718
"51",0.1478111927335
"52",0.132714417174325
"53",0.123990738787551
"54",0.122180428594158
"55",0.126639788732652
"56",0.135770073615437
"57",0.147346151173672
"58",0.158903033611887
"59",0.168141752394975
"60",0.173319045299504
"61",0.173586855485599
"62",0.169248274692542
"63",0.161898023022153
"64",0.154419978403986
"65",0.150823396355541
"66",0.15591402122511
"67",0.174815617334613
"68",0.212379420586714
"69",0.272540299870506
"70",0.357695017572192
"71",0.468185951611928
"72",0.601969967677063
"73",0.754535509818502
"74",0.919102398906163
"75",1.0871017265819
"76",1.24889312192695
"77",1.39464025153717
"78",1.51523930470894
"79",1.60318454346989
"80",1.65326222697768
"81",0.0640366201884603
"82",0.079510568412824
"83",0.09754884198472
"84",0.118199325246292
"85",0.141311045499393
"86",0.166442312028377
"87",0.192770039069306
"88",0.219021900567076
"89",0.243458433001466
"90",0.263932961129858
"91",0.278050973901654
"92",0.283436117986828
"93",0.27808797544281
"94",0.260790302511015
"95",0.231502824622805
"96",0.191651992195303
"97",0.144233390414352
"98",0.0936559638167012
"99",0.0452971281468006
"100",0.00479404053041789
"101",-0.022840097227388
"102",-0.034129112727064
"103",-0.0278966512952046
"104",-0.00570069351005289
"105",0.0281945252391854
"106",0.067361632041251
"107",0.104215061430491
"108",0.13131811562878
"109",0.142751271988286
"110",0.13526772527116
"111",0.108989482535421
"112",0.0674829804435087
"113",0.0171798178503195
"114",-0.0337530033267493
"115",-0.0768709433616452
"116",-0.104946757596179
"117",-0.113207855717656
"118",-0.100083586632189
"119",-0.0673403559353901
"120",-0.0196138366545359
"121",0.0365316765135002
"122",0.0938031751106921
"123",0.145393706454955
"124",0.185990934009689
"125",0.212424333494839
"126",0.223884327997431
"127",0.221735257981107
"128",0.209013919435733
"129",0.189745168005269
"130",0.168213434134918
"131",0.148309370573887
"132",0.133034527519706
"133",0.12420541342824
"134",0.12236114520455
"135",0.12685192498961
"136",0.136070392829308
"137",0.147782687437802
"138",0.159517127078573
"139",0.168971907987259
"140",0.174406279969388
"141",0.174981179434069
"142",0.171015861649871
"143",0.164128446185858
"144",0.157232651311724
"145",0.154372129435897
"146",0.160388471993913
"147",0.180438457903129
"148",0.219398325911354
"149",0.281214385009364
"150",0.36827607981035
"151",0.480895709849968
"152",0.616975304190184
"153",0.77192435858949
"154",0.938863251300702
"155",1.10910964020965
"156",1.27290458740804
"157",1.42029833783176
"158",1.54208928676615
"159",1.63069889583026
"160",1.680872651635
"161",0.064697561800709
"162",0.0800523257478373
"163",0.0978876952276647
"164",0.118245925520477
"165",0.14097902176148
"166",0.16565869320022
"167",0.191486341672601
"168",0.217224345146601
"169",0.24117557454851
