"","pred"
"1",0.129377507972778
"2",0.132963965568202
"3",0.135968629480913
"4",0.138394908964397
"5",0.140252004894139
"6",0.141554776527444
"7",0.142323545719066
"8",0.142583844043102
"9",0.142366109673729
"10",0.141705341696837
"11",0.140640720691537
"12",0.139215204918511
"13",0.137475112100855
"14",0.135469697028906
"15",0.133250735131053
"16",0.130872122143224
"17",0.128389499270487
"18",0.125859912681551
"19",0.123341515097825
"20",0.120893316021598
"21",0.118574985784833
"22",0.116446716903352
"23",0.114569144592123
"24",0.113003326340774
"25",0.111810778623329
"26",0.111053566852859
"27",0.110794442768771
"28",0.111097021711865
"29",0.112025990450941
"30",0.113647334855471
"31",0.116028575183702
"32",0.119238996056851
"33",0.123349857088929
"34",0.128434570026316
"35",0.134568828009195
"36",0.141830672884377
"37",0.150300487297901
"38",0.160060899072279
"39",0.171196587019994
"40",0.183793978908552
"41",0.197940834314957
"42",0.21372570755517
"43",0.231237288211876
"44",0.250563619622976
"45",0.271791198524872
"46",0.295003961848812
"47",0.320282169674722
"48",0.34770119613266
"49",0.377330242757907
"50",0.409230991338515
"51",0.443456215563595
"52",0.480048372723352
"53",0.519038198405081
"54",0.560443328184537
"55",0.604266971279735
"56",0.650496661285808
"57",0.699103109040489
"58",0.750039181988027
"59",0.803239033243857
"60",0.858617402023776
"61",0.916069104979718
"62",0.975468735539237
"63",1.03667058554183
"64",1.09950880021331
"65",1.16379777417323
"66",1.22933279246615
"67",1.2958909169135
"68",1.36323211410781
"69",1.43110061768065
"70",1.49922651361621
"71",1.56732753378928
"72",1.63511103949427
"73",1.70227617362925
"74",1.76851615734348
"75",1.83352070460291
"76",1.89697852607008
"77",1.95857989222807
"78",2.01801922455176
"79",2.07499768305048
"80",2.12922571841846
"81",0.126499120120826
"82",0.129928825572942
"83",0.132786400090203
"84",0.135076525595091
"85",0.136809553206122
"86",0.138001343900756
"87",0.138673047086094
"88",0.138850823058625
"89",0.138565516568855
"90",0.137852289676903
"91",0.136750223137527
"92",0.135301896105523
"93",0.133552954583338
"94",0.131551679157871
"95",0.129348562626686
"96",0.126995907830199
"97",0.124547455449067
"98",0.122058050720416
"99",0.119583357007368
"100",0.117179622830744
"101",0.114903507485054
"102",0.112811968712612
"103",0.110962214045909
"104",0.109411715494848
"105",0.10821828537257
"106",0.107440208872484
"107",0.10713642724912
"108",0.107366763335771
"109",0.108192179665789
"110",0.109675057643262
"111",0.111879485013777
"112",0.11487153785935
"113",0.118719542380617
"114",0.123494301572915
"115",0.129269271636694
"116",0.136120673326948
"117",0.144127524222583
"118",0.153371578790115
"119",0.163937164768187
"120",0.175910905984696
"121",0.189381323913714
"122",0.204438312726908
"123",0.2211724850341
"124",0.23967438851753
"125",0.260033596483046
"126",0.282337678305872
"127",0.306671058950155
"128",0.33311377948766
"129",0.361740173440466
"130",0.39261747639027
"131",0.42580438869368
"132",0.461349613111987
"133",0.499290390948135
"134",0.539651061472311
"135",0.582441670361548
"136",0.627656653080038
"137",0.675273619180501
"138",0.725252262694282
"139",0.777533422782731
"140",0.832038317111832
"141",0.888667968388953
"142",0.94730284198797
"143",1.00780270964937
"144",1.07000675111702
"145",1.13373390192507
"146",1.19878345200729
"147",1.26493589575669
"148",1.33195403039259
"149",1.39958429543311
"150",1.4675583422782
"151",1.53559481916302
"152",1.60340135324397
"153",1.670676708343
"154",1.73711309398621
"155",1.80239859886812
"156",1.86621971979619
"157",1.9282639555659
"158",1.98822243408877
"159",2.04579254050592
"160",2.10068051391001
"161",0.124036034518838
"162",0.127315139192732
"163",0.130031862155515
"164",0.132192161762739
"165",0.133807541215701
"166",0.134894862923169
"167",0.135476101302858
"168",0.135578040405292
"169",0.13523192404262
"170",0.13447306706362
"171",0.133340437409016
"172",0.131876219270713
"173",0.130125368070584
"174",0.128135168297304
"175",0.125954805075922
"176",0.123634960144115
"177",0.121227442202982
"178",0.118784860851997
"179",0.116360352092522
"180",0.114007362153845
"181",0.111779494703336
"182",0.109730424815148
"183",0.107913881181603
"184",0.106383696007095
"185",0.10519391996341
"186",0.104398997545609
"187",0.104053996061554
"188",0.104214879663463
"189",0.104938817842912
"190",0.106284516355347
"191",0.108312557145744
"192",0.111085732582234
"193",0.114669358776028
"194",0.119131552153586
"195",0.124543453408367
"196",0.130979383374743
"197",0.138516915973315
"198",0.147236854543056
"199",0.157223099349942
"200",0.168562395918378
"201",0.181343955996463
"202",0.19565894538823
"203",0.211599835726406
"204",0.229259619959452
"205",0.248730894604253
"206",0.270104814684223
"207",0.293469930567763
"208",0.318910918886114
"209",0.34650722264038
"210",0.376331618317275
"211",0.40844873035477
"212",0.442913515338079
"213",0.479769740171878
"214",0.51904847974243
"215",0.560766660531353
"216",0.604925677035005
"217",0.651510107644797
"218",0.700486556258746
"219",0.751802644441871
"220",0.805386177665486
"221",0.861144506783377
"222",0.918964103531169
"223",0.97871036582479
"224",1.04022766536089
"225",1.1033396464638
"226",1.16784978133312
"227",1.23354218285252
"228",1.30018267218037
"229",1.36752009421415
"230",1.435287870157
"231",1.50320577250649
"232",1.57098190425467
"233",1.63831486071449
"234",1.70489604942691
"235",1.77041214101125
"236",1.83454762163314
"237",1.89698741612776
"238",1.95741954961097
"239",2.01553781472876
"240",2.07104441161708
"241",0.121972909582952
"242",0.12510694715852
"243",0.127688419478678
"244",0.129724566535519
"245",0.131228047305854
"246",0.132216727687329
"247",0.13271340738423
"248",0.132745492585592
"249",0.132344622535219
"250",0.131546259103365
"251",0.130389249439358
"252",0.128915372438906
"253",0.127168880189803
"254",0.125196045792766
"255",0.123044728795346
"256",0.120763969218127
"257",0.118403620365336
"258",0.116014029900408
"259",0.113645777198583
"260",0.111349473889507
"261",0.109175632581298
"262",0.107174607077676
"263",0.105396605405893
"264",0.103891774835695
"265",0.102710355975491
"266",0.101902900859125
"267",0.101520547827487
"268",0.101615344036821
"269",0.102240604425598
"270",0.103451294552433
"271",0.105304422995241
"272",0.107859428152966
"273",0.111178543256709
"274",0.11532712312959
"275",0.12037391605372
"276",0.126391264534108
"277",0.133455219380303
"278",0.141645552791907
"279",0.151045657610287
"280",0.161742321750198
"281",0.173825369236541
"282",0.187387161588049
"283",0.202521956337784
"284",0.219325122228483
"285",0.237892213980724
"286",0.258317912584015
"287",0.280694840336845
"288",0.305112263066476
"289",0.331654694825183
"290",0.360400423418682
"291",0.39141997741495
"292",0.424774557676661
"293",0.460514458321377
"294",0.498677503253796
"295",0.539287525547941
"296",0.582352917345095
"297",0.627865277762735
"298",0.675798185911592
"299",0.726106124787789
"300",0.77872358034805
"301",0.833564337814364
"302",0.890520994816896
"303",0.949464707857938
"304",1.01024518538662
"305",1.07269093700645
"306",1.13660978455231
"307",1.20178963671885
"308",1.26799952480637
"309",1.33499089301716
"310",1.40249913271298
"311",1.47024534608247
"312",1.53793832100843
"313",1.60527669547538
"314",1.67195128680548
"315",1.73764755829451
"316",1.80204819363713
"317",1.86483574771322
"318",1.92569534111046
"319",1.984317365019
"320",2.04040016294155
"321",0.120292302934983
"322",0.123286150417088
"323",0.12573729771349
"324",0.127654273117535
"325",0.129050896985064
"326",0.129946043132784
"327",0.130363339704604
"328",0.130330816817598
"329",0.129880509453941
"330",0.12904802524248
"331",0.12787208760078
"332",0.126394065416525
"333",0.124657500852218
"334",0.122707647030479
"335",0.120591027227361
"336",0.118355026805414
"337",0.116047528410744
"338",0.113716599956114
"339",0.11141024379554
"340",0.109176213755446
"341",0.107061905264223
"342",0.105114321661122
"343",0.103380117900315
"344",0.101905720558574
"345",0.100737520927778
"346",0.0999221357607446
"347",0.0995067279269983
"348",0.0995393772915402
"349",0.100069490229476
"350",0.101148234233196
"351",0.102828982963154
"352",0.105167755603462
"353",0.108223633748586
"354",0.112059138553844
"355",0.116740550777672
"356",0.122338156721162
"357",0.128926403901845
"358",0.136583951318965
"359",0.145393600951242
"360",0.155442098954467
"361",0.166819797379366
"362",0.179620169894647
"363",0.193939177788745
"364",0.209874485748308
"365",0.227524530057672
"366",0.24698744512237
"367",0.268359857722029
"368",0.291735561434276
"369",0.317204086999884
"370",0.344849187146106
"371",0.374747257118421
"372",0.406965714503645
"373",0.441561363797338
"374",0.478578772620112
"375",0.51804868761661
"376",0.559986518444703
"377",0.604390918269865
"378",0.65124248859252
"379",0.700502635183525
"380",0.752112600141918
"381",0.805992693072439
"382",0.862041741732729
"383",0.920136779411022
"384",0.980132983030331
"385",1.04186387214289
"386",1.10514177514057
"387",1.16975856480981
"388",1.23548666124729
"389",1.30208029584218
"390",1.36927702598705
"391",1.4367994860689
"392",1.50435735655338
"393",1.57164952946078
"394",1.63836644533552
"395",1.70419257407068
"396",1.7688090096213
"397",1.83189614680839
"398",1.89313640712752
"399",1.95221697966345
"400",2.00883254300903
"401",0.118974828223167
"402",0.121832673305231
"403",0.124157713917511
"404",0.125959774808744
"405",0.127253845248356
"406",0.128059813791384
"407",0.128402143094872
"408",0.128309492389537
"409",0.127814296673935
"410",0.126952312592467
"411",0.125762141971352
"412",0.124284744621381
"413",0.122562952379072
"414",0.120640996544231
"415",0.118564060671867
"416",0.11637787029004
"417",0.114128330250611
"418",0.111861219543762
