"","pred"
"1",0.137724992389857
"2",0.143752072006019
"3",0.147063938575402
"4",0.147044710787246
"5",0.143196077699941
"6",0.135231943287304
"7",0.123176696639904
"8",0.107452517247208
"9",0.088938285969781
"10",0.0689823626778256
"11",0.0493545218502985
"12",0.0321290021954814
"13",0.0195004962992295
"14",0.013546745556514
"15",0.0159632655770672
"16",0.0278052349337699
"17",0.0492763907214286
"18",0.0796031081105617
"19",0.117022985516099
"20",0.158901904099741
"21",0.2019738351792
"22",0.242676973853549
"23",0.277542018035123
"24",0.303577315670924
"25",0.318593840740976
"26",0.32142146326974
"27",0.311985603379009
"28",0.29123699222739
"29",0.260952402953544
"30",0.223445901771235
"31",0.181244059567097
"32",0.136781903602953
"33",0.0921686455566079
"34",0.0490552172727819
"35",0.00861314748286893
"36",-0.0283888186089314
"37",-0.0614428610816139
"38",-0.0901383933170256
"39",-0.114020934586736
"40",-0.132509355457274
"41",-0.144891505550586
"42",-0.150399021272593
"43",-0.148343783560312
"44",-0.138284877530965
"45",-0.120188546757332
"46",-0.0945453515441851
"47",-0.0624175824914164
"48",-0.0254035914284112
"49",0.0144790419098763
"50",0.0549758325552614
"51",0.093817764999045
"52",0.1289539013675
"53",0.158765522738979
"54",0.182238705050229
"55",0.199080534465679
"56",0.209773113761637
"57",0.215567255929471
"58",0.218423051234715
"59",0.220906869083658
"60",0.226054144040014
"61",0.237205428692827
"62",0.257820909049018
"63",0.2912770634542
"64",0.340649250705057
"65",0.408486036272057
"66",0.496584695686973
"67",0.60578172838221
"68",0.735776197924231
"69",0.885006046235757
"70",1.05059718843241
"71",1.22840161347403
"72",1.41313392400844
"73",1.59860640012237
"74",1.77805194754915
"75",1.94451370355831
"76",2.0912712074964
"77",2.21226728147487
"78",2.30249805745119
"79",2.35833128347191
"80",2.3777248499431
"81",0.136266008887383
"82",0.142387552580164
"83",0.145848350106424
"84",0.146026454589253
"85",0.142412347921383
"86",0.134704063906871
"87",0.122906549016645
"88",0.10742058926613
"89",0.0891036973140303
"90",0.0692849683439976
"91",0.0497189060556779
"92",0.0324698989062903
"93",0.0197289661341525
"94",0.0135763488282222
"95",0.0157155242705891
"96",0.0272138694725794
"97",0.0482901147043283
