"","pred"
"1",0.1052829312808
"2",0.107017245629668
"3",0.108213405470289
"4",0.108930231007117
"5",0.109254835783989
"6",0.109301144911409
"7",0.109206790877381
"8",0.109128363213273
"9",0.10923508830442
"10",0.109701124148289
"11",0.110696765343404
"12",0.112378958459795
"13",0.114881618994291
"14",0.118306310101996
"15",0.122713882527023
"16",0.128117678198237
"17",0.13447886227191
"18",0.141704367931436
"19",0.149647815895376
"20",0.15811361042674
"21",0.166864223078081
"22",0.175630464886841
"23",0.184124330330165
"24",0.192053787026522
"25",0.199138699862156
"26",0.205126932706928
"27",0.209809579594598
"28",0.213034252021311
"29",0.214715397988618
"30",0.21484075500251
"31",0.213473241485313
"32",0.210747861231967
"33",0.206863520243364
"34",0.202070015855904
"35",0.196650831626451
"36",0.19090273201269
"37",0.185113471270222
"38",0.179539184502676
"39",0.174383191346116
"40",0.169777994803875
"41",0.165772186070592
"42",0.162323765423518
"43",0.159301062857037
"44",0.156492002808436
"45",0.153621926819264
"46",0.150379596193324
"47",0.146450380147514
"48",0.141555034530155
"49",0.135491934652878
"50",0.12818018479626
"51",0.119700723988572
"52",0.110332413143488
"53",0.100580143323859
"54",0.0911922578018773
"55",0.083165027731135
"56",0.0777325451688066
"57",0.076341167493449
"58",0.080608522065454
"59",0.0922680082856291
"60",0.113100659053158
"61",0.144857085747016
"62",0.189172972721693
"63",0.247482157104847
"64",0.320931685095804
"65",0.410303347328148
"66",0.515946048548695
"67",0.637722962630141
"68",0.774976781123875
"69",0.9265155161631
"70",1.09062031409089
"71",1.26507563277287
"72",1.44722099789524
"73",1.63402244877057
"74",1.82216077730844
"75",2.0081328134944
"76",2.1883613653803
"77",2.35930901635068
"78",2.51759083703973
"79",2.66008118710488
"80",2.78401015028964
"81",0.107018591761131
"82",0.108736732055029
"83",0.109894575327713
"84",0.110550403603231
"85",0.11079139342158
"86",0.11073216963036
"87",0.110511709429058
"88",0.110288569701721
"89",0.110234512191603
"90",0.110526711393282
"91",0.111338842546492
"92",0.112831454122773
"93",0.115142122359816
"94",0.118375956317722
"95",0.122597062756442
"96",0.127821584283342
"97",0.134012887009441
"98",0.141079393234146
"99",0.148875431260269
"100",0.157205312431557
"101",0.165830652288613
"102",0.174480738929131
"103",0.182865530455213
"104",0.190690649983915
"105",0.197673557273913
"106",0.203559926653869
"107",0.208139166337126
"108",0.211257986525905
"109",0.212830971292272
"110",0.212847235716459
"111",0.211372453319964
"112",0.208545811762208
"113",0.204571783613224
"114",0.199706964952969
"115",0.194242614402056
"116",0.188483892677608
"117",0.182727130246512
"118",0.177236710969995
"119",0.172223328224956
"120",0.167825426842257
"121",0.164095575698783
"122",0.160993316252319
"123",0.158385704928199
"124",0.156056324695993
"125",0.153723005222402
"126",0.151063891776139
"127",0.147750877441323
"128",0.14348880259899
"129",0.138058273401231
"130",0.131359499400277
"131",0.123454237776596
"132",0.114602788824859
