"","pred"
"1",0.090387042567253
"2",0.091654259854691
"3",0.0933045443090195
"4",0.0952710658644277
"5",0.097481783756787
"6",0.0998610368075383
"7",0.10233122729674
"8",0.104814561026482
"9",0.107234804096805
"10",0.109519015817277
"11",0.111599216966198
"12",0.113413953615474
"13",0.114909718579596
"14",0.116042195538049
"15",0.116777294709
"16",0.117091953704334
"17",0.116974682651241
"18",0.116425838739169
"19",0.115457621881466
"20",0.114093790032771
"21",0.112369099586129
"22",0.110328483206954
"23",0.108025983980664
"24",0.105523471034495
"25",0.102889167253347
"26",0.100196024615836
"27",0.0975199865628327
"28",0.0949381797543209
"29",0.0925270794095786
"30",0.0903606931634123
"31",0.0885088079014527
"32",0.0870353424718162
"33",0.0859968464489886
"34",0.0854411814129641
"35",0.0854064165220777
"36",0.0859199646733318
"37",0.0869979794195924
"38",0.0886450261352424
"39",0.0908540339858569
"40",0.0936065281451204
"41",0.0968731346428504
"42",0.100614343470419
"43",0.104781509109802
"44",0.109318061931533
"45",0.114160898775126
"46",0.119241916861429
"47",0.124489651905298
"48",0.129830979120303
"49",0.135192834650133
"50",0.140503914968495
"51",0.14569631281138
"52",0.150707050343003
"53",0.155479473307137
"54",0.159964473874163
"55",0.164121514616957
"56",0.167919431363605
"57",0.171336998501684
"58",0.174363246428089
"59",0.176997527113366
"60",0.179249329996211
"61",0.181137856530868
"62",0.182691367427242
"63",0.183946321926293
"64",0.18494633312582
"65",0.185740967349824
"66",0.18638441875293
"67",0.186934092691731
"68",0.187449132856924
"69",0.187988927716089
"70",0.188611631492914
"71",0.189372733722287
"72",0.190323709445723
"73",0.191510779396866
"74",0.192973806199351
"75",0.194745348721118
"76",0.19684989245408
"77",0.199303269207342
"78",0.202112274660126
"79",0.205274487527131
"80",0.20877828937724
"81",0.0987710852598921
"82",0.0999415630188709
"83",0.101490986333587
"84",0.103353019267935
"85",0.105456104713252
"86",0.10772505310595
"87",0.110082724514821
"88",0.112451766658348
"89",0.114756369339766
"90",0.116923994700061
"91",0.118887042571052
"92",0.120584411191309
"93",0.12196291546731
"94",0.122978527982955
"95",0.123597411822301
"96",0.123796719051167
"97",0.123565134197759
"98",0.122903148146962
"99",0.121823054438808
"100",0.120348666738811
"101",0.118514763224719
"102",0.116366270423131
"103",0.113957205629549
"104",0.11134940315833
"105",0.10861105518769
"106",0.105815102699073
"107",0.103037515862265
"108",0.100355506076986
"109",0.0978457136043034
"110",0.0955824153622066
"111",0.0936357969357017
"112",0.0920703311348212
"113",0.0909433026748081
"114",0.090303514753908
"115",0.0901902085500008
"116",0.090632221149539
"117",0.0916474012448068
"118",0.0932422952969282
"119",0.0954121098974446
"120",0.0981409490301137
"121",0.101402317933872
"122",0.105159878567528
"123",0.109368435382907
"124",0.11397512449505
"125",0.118920774340823
"126",0.124141401955547
"127",0.129569805875313
"128",0.135137214673434
"129",0.140774949182386
"130",0.146416056627693
"131",0.151996876128944
"132",0.157458497287094
"133",0.162748076809928
"134",0.167819982199482
"135",0.172636736348644
"136",0.177169742293956
"137",0.181399773239307
"138",0.185317219088722
"139",0.188922086980991
"140",0.192223759527267
"141",0.195240520422649
"142",0.197998862749869
"143",0.200532600395948
"144",0.20288180751776
"145",0.205091614753875
"146",0.207210893856395
"147",0.209290864512674
"148",0.211383658343923
"149",0.213540875368074
"150",0.215812167637914
"151",0.218243883342325
"152",0.220877802443095
"153",0.223749992006433
"154",0.226889805860794
"155",0.230319049180251
"156",0.234051324184989
"157",0.238091568470817
"158",0.242435792677781
"159",0.24707101938862
"160",0.251975420445052
"161",0.106185828655239
"162",0.10723628865053
"163",0.108662589997748
"164",0.110399069152445
"165",0.112374829971145
"166",0.114515328328541
"167",0.116744049826166
"168",0.118984243157006
"169",0.121160669618598
"170",0.123201328234163
"171",0.12503911585812
"172",0.126613382647562
"173",0.127871345267397
"174",0.128769323196034
"175",0.129273767483642
"176",0.129362056031872
"177",0.129023035017578
"178",0.128257292199706
"179",0.127077154343791
"180",0.125506407868788
"181",0.123579748676667
"182",0.121341973934485
"183",0.118846935138559
"184",0.116156277791651
"185",0.113337998513765
"186",0.11046485505691
"187",0.107612668426576
"188",0.104858559104209
"189",0.102279160968967
"190",0.0999488570818882
"191",0.0979380808338973
"192",0.0963117241816668
"193",0.0951276918569602
"194",0.094435636525671
"195",0.0942759051109055
"196",0.094678720919224
"197",0.0956636200202614
"198",0.0972391537090051
"199",0.099402861936879
"200",0.102141515607647
"201",0.105431618749588
"202",0.109240154939651
"203",0.113525556224287
"204",0.118238867251732
"205",0.123325072601004
"206",0.128724551386333
"207",0.134374620387324
"208",0.140211125094325
"209",0.146170037311237
"210",0.152189018352273
"211",0.158208908235792
"212",0.164175103755654
"213",0.170038791681061
"214",0.175758007527202
"215",0.181298495283843
"216",0.186634348942902
"217",0.191748422586674
"218",0.196632501915714
"219",0.201287236325351
"220",0.20572183676594
"221",0.209953550506749
"222",0.214006929406332
"223",0.217912913251811
"224",0.221707754022736
"225",0.225431810485516
"226",0.229128245259826
"227",0.232841658330309
"228",0.236616691937082
"229",0.240496641807675
"230",0.244522108855438
"231",0.248729723786492
"232",0.253150974610657
"233",0.257811163912493
"234",0.262728519016802
"235",0.26791347399316
"236",0.27336813789259
"237",0.279085958846254
"238",0.285051588782936
"239",0.29124094869122
"240",0.297621489662649
"241",0.11266101724544
"242",0.113569913546995
"243",0.114852512608303
"244",0.116443993740287
"245",0.118274291530084
"246",0.120269673865947
"247",0.122354412705987
"248",0.124452510207075
"249",0.126489440768024
"250",0.128393868553799
"251",0.130099300038084
"252",0.131545632116112
"253",0.132680558364776
"254",0.133460799114256
"255",0.133853124893103
"256",0.133835147693815
"257",0.133395859946314
"258",0.132535907266553
"259",0.131267587547158
"260",0.12961457576334
"261",0.127611380717001
"262",0.125302546711818
"263",0.122741619631153
"264",0.119989902821288
"265",0.11711503364271
"266",0.114189416000092
"267",0.111288547935436
"268",0.108489285915253
"269",0.105868089059467
"270",0.103499286934629
"271",0.101453413811985
"272",0.0997956504179201
"273",0.0985844112554726
"274",0.0978701116322623
"275",0.0976941436973887
"276",0.0980880851775844
"277",0.0990731583223177
"278",0.100659949957793
"279",0.102848396615726
"280",0.105628031850761
"281",0.10897848598134
"282",0.112870222032913
"283",0.117265485659905
"284",0.122119441430142
"285",0.127381463330567
"286",0.132996543643544
"287",0.138906781691109
"288",0.145052912303936
"289",0.151375833375283
"290",0.157818092362389
"291",0.164325293268846
"292",0.170847388211516
"293",0.177339821232667
"294",0.183764496361972
"295",0.19009054692682
"296",0.196294888694372
"297",0.202362545325556
"298",0.208286740776828
"299",0.214068759443255
"300",0.219717580907198
"301",0.225249301901765
"302",0.230686363441765
"303",0.236056605846494
"304",0.241392178447474
"305",0.246728334106867
"306",0.252102141118541
"307",0.257551146659209
"308",0.263112026604074
"309",0.268819256293306
"310",0.27470383570712
"311",0.280792100567142
"312",0.287104648177501
"313",0.293655403458871
"314",0.300450846706011
"315",0.307489420237465
"316",0.314761126426054
"317",0.322247324734691
"318",0.329920730458178
"319",0.337745613020889
"320",0.345678187016023
"321",0.118234004226301
"322",0.118981667259357
"323",0.120101797101574
"324",0.12153057778244
"325",0.123198936094462
"326",0.125034110571713
"327",0.126961312807979
"328",0.128905443785606
"329",0.130792825937311
"330",0.132552910642409
"331",0.134119920906659
"332",0.135434390001831
"333",0.136444558954644
"334",0.137107598786776
"335",0.137390627481765
"336",0.137271496380875
"337",0.136739326310855
"338",0.135794779833318
"339",0.134450062509333
"340",0.132728652849198
"341",0.130664767444652
"342",0.128302574454284
"343",0.125695175068838
"344",0.122903378384128
"345",0.119994300515929
"346",0.117039823122512
"347",0.114114950146966
"348",0.111296104078665
"349",0.10865940446974
"350",0.1062789717579
"351",0.104225298597801
"352",0.102563728926534
"353",0.101353081990437
"354",0.100644454512231
"355",0.100480229300756
"356",0.100893313005424
"357",0.101906619494522
"358",0.103532808752318
"359",0.105774284357183
"360",0.108623445742622
"361",0.112063184761624
"362",0.116067609691687
"363",0.120602973974576
"364",0.125628781814026
"365",0.131099038347491
"366",0.136963608694077
"367",0.143169647661024
"368",0.149663060549353
"369",0.156389955144297
"370",0.163298045777716
"371",0.1703379721244
"372",0.177464498240851
"373",0.184637561008592
"374",0.191823141632841
"375",0.198993938969691
"376",0.206129829071317
"377",0.213218101275021
"378",0.220253467317799
"379",0.227237846045636
"380",0.234179932279408
"381",0.24109456399651
"382",0.248001907191381
"383",0.254926482313232
"384",0.261896060051384
"385",0.268940457287617
"386",0.276090266231152
"387",0.283375551035086
"388",0.290824546568493
"389",0.298462393475194
"390",0.306309942244754
"391",0.314382656793122
"392",0.322689645099207
"393",0.331232840834859
"394",0.340006355808923
"395",0.348996018502842
"396",0.358179109168066
"397",0.367524296991552
"398",0.376991779857867
"399",0.386533622379638
"400",0.396094283230351
"401",0.122949200299971
"402",0.123517958152558
"403",0.124458776062563
"404",0.125708995355851
"405",0.127200687581133
"406",0.128862212035437
"407",0.130619865147961
"408",0.132399584518029
"409",0.134128668499791
"410",0.135737471262314
"411",0.13716103333611
"412",0.138340608704093
"413",0.13922505165748
"414",0.139772029687511
"415",0.139949032736095
"416",0.139734153917745
"417",0.139116622396596
"418",0.138097075168687
"419",0.136687561000209
"420",0.134911276508484
"421",0.132802041118709
"422",0.130403524288553
"423",0.127768244681072
"424",0.124956366812344
"425",0.122034325824697
"426",0.119073315448465
"427",0.116147677572893
"428",0.113333234347449
"429",0.110705604953066
"430",0.108338549448678
"431",0.106302381122586
"432",0.10466248666526
"433",0.103477990462901
"434",0.102800595146033
"435",0.102673625635835
"436",0.103131298300247
"437",0.104198230608985
"438",0.105889200134526
"439",0.108209154977505
"440",0.111153470916615
"441",0.114708444022561
"442",0.118852001243387
"443",0.123554605786186
"444",0.128780329148564
"445",0.134488057453365
"446",0.140632796534621
"447",0.147167037956591
"448",0.154042147019444
"449",0.161209733691829
"450",0.168622968427876
"451",0.176237806812952
"452",0.184014090016253
"453",0.191916491847672
"454",0.199915287830726
"455",0.207986926939941
"456",0.21611439230649
"457",0.224287343193136
"458",0.232502036620274
"459",0.240761033111457
"460",0.249072696863933
"461",0.257450506147421
"462",0.265912194717032
"463",0.274478749372957
"464",0.283173292415264
"465",0.292019880518738
"466",0.301042253458009
"467",0.31026256709662
"468",0.319700145112956
"469",0.329370283086851
"470",0.339283136858966
"471",0.349442724561437
"472",0.359846068492974
"473",0.370482499167401
"474",0.381333139525329
"475",0.392370582593131
"476",0.40355877091684
"477",0.414853081048291
"478",0.426200611332681
"479",0.437540666376304
"480",0.448805426983876
"481",0.126857440941747
"482",0.127231716426303
"483",0.127978391320524
"484",0.129036106995297
"485",0.130338222867921
"486",0.131814360144447
"487",0.133392036827111
"488",0.134998357004856
"489",0.136561715512765
"490",0.138013478190047
"491",0.139289598035535
"492",0.140332128694608
"493",0.141090598847654
"494",0.141523214219014
"495",0.14159785790043
"496",0.141292864584116
"497",0.140597549762146
"498",0.139512481068179
"499",0.138049485385909
"500",0.136231391999585
"501",0.1340915188211
"502",0.131672915203881
"503",0.129027381180242
"504",0.12621428857479
"505",0.123299234552186
"506",0.120352562393062
"507",0.117447787565809
"508",0.114659969481355
"509",0.112064070469811
"510",0.109733343630428
"511",0.107737790084226
"512",0.106142724050096
"513",0.105007480929721
"514",0.104384299473487
"515",0.104317404100105
"516",0.104842307818651
"517",0.105985349997613
"518",0.107763476714181
"519",0.110184264724051
"520",0.113246183434783
"521",0.116939082785544
"522",0.121244888940434
"523",0.126138484122728
"524",0.131588742211463
"525",0.137559687721896
"526",0.144011742802966
"527",0.150903024917878
"528",0.158190656914171
"529",0.165832051388877
"530",0.173786132462761
"531",0.182014460294077
"532",0.190482226881529
"533",0.199159095701696
"534",0.20801986248009
"535",0.217044919711454
"536",0.226220513271669
"537",0.235538785483037
"538",0.244997605040822
"539",0.254600190219998
"540",0.264354537517643
"541",0.274272673212415
"542",0.28436975012097
"543",0.294663015943809
"544",0.305170682933047
"545",0.315910731133788
"546",0.326899679008461
"547",0.338151355956325
"548",0.349675710944737
"549",0.361477690310554
"550",0.373556215758505
"551",0.385903290764785
"552",0.398503260098317
"553",0.411332243066954
"554",0.424357756551026
"555",0.437538538989196
"556",0.45082458139475
"557",0.464157366338089
"558",0.477470310745121
"559",0.490689403503833
"560",0.503734024312759
"561",0.130015279156065
"562",0.130181661373299
