"","pred"
"1",0.122484039029171
"2",0.123120924223019
"3",0.12345965507251
"4",0.123561479200762
"5",0.123489347896742
"6",0.123304126896227
"7",0.123060701784481
"8",0.122804189340285
"9",0.122566479003721
"10",0.122363330134784
"11",0.122192239760825
"12",0.122031271601247
"13",0.121839000475788
"14",0.121555677607668
"15",0.121105663382757
"16",0.120401107051029
"17",0.119346780503106
"18",0.117845898995763
"19",0.115806689318734
"20",0.113149399437706
"21",0.109813387255597
"22",0.105763883848898
"23",0.100998002095037
"24",0.0955495582227073
"25",0.0894922939557692
"26",0.0829411320865588
"27",0.0760511688510789
"28",0.0690142014056038
"29",0.0620527055951822
"30",0.0554113141275052
"31",0.0493459928002878
"32",0.0441112657733316
"33",0.0399459920452611
"34",0.0370583354348288
"35",0.0356106901583015
"36",0.0357054142526952
"37",0.0373722749390158
"38",0.0405585160896989
"39",0.0451224126427288
"40",0.0508310769061645
"41",0.057363126974972
"42",0.0643166210072166
"43",0.0712224094670195
"44",0.0775627707303515
"45",0.0827948870120287
"46",0.086378403498523
"47",0.0878060119439042
"48",0.0866357299072896
"49",0.0825233272536958
"50",0.075253200099437
"51",0.064765923988566
"52",0.0511807437907806
"53",0.0348113837304083
"54",0.0161737874669159
"55",-0.00401528058811834
"56",-0.0248494376490922
"57",-0.045253885141186
"58",-0.0640162982988749
"59",-0.0798265658258593
"60",-0.0913240345262543
"61",-0.0971504516284429
"62",-0.0960064103315934
"63",-0.086708817733251
"64",-0.0682467395272517
"65",-0.0398329468888822
"66",-0.000948604231027018
"67",0.0486212099639033
"68",0.108763073795651
"69",0.179023314333535
"70",0.258609472349989
"71",0.346405356352642
"72",0.440999250176766
"73",0.540724203134774
"74",0.643708749499138
"75",0.747935907429011
"76",0.851307923669515
"77",0.951713979890625
"78",1.04709797168409
"79",1.13552351547082
"80",1.2152335264496
"81",0.123890444258293
"82",0.124537280674567
"83",0.124885453615297
"84",0.124997202569775
"85",0.124936420749953
"86",0.124764813930324
"87",0.124537957348334
"88",0.124301465248663
"89",0.124087500419947
"90",0.123911852258311
"91",0.123771800421987
"92",0.123644956539614
"93",0.123489238893115
"94",0.123244085409095
"95",0.122832950264267
"96",0.122167061225677
"97",0.121150341412577
"98",0.119685323921747
"99",0.117679814549314
"100",0.115053990778329
"101",0.111747568477722
"102",0.107726625462631
"103",0.102989646966741
"104",0.0975723554021442
"105",0.0915509079944533
"106",0.0850430924623209
"107",0.0782072231633214
"108",0.0712385370093004
"109",0.0643630074560597
"110",0.0578286319652698
"111",0.0518943979898651
"112",0.0468172878248685
"113",0.0428378354878061
"114",0.0401648901709782
"115",0.0389603613104801
"116",0.0393248105630334
"117",0.0412848072180455
"118",0.0447829682954101
"119",0.0496715571648812
"120",0.0557104118184489
"121",0.0625698157639649
"122",0.0698387140775519
